Provincia,Partido,Localidad,Tecnologia,Link Indec,Accesos
SANTA FE,Las Colonias,Esperanza,FIBRA OPTICA,82070050,241.0
SANTA FE,Las Colonias,Esperanza,SATELITAL,82070050,3.0
SANTA FE,Las Colonias,Esperanza,WIRELESS,82070050,422.0
SANTA FE,Las Colonias,Felicia,WIRELESS,82070060,433.0
SANTA FE,Las Colonias,Franck,ADSL,82070070,127.0
SANTA FE,Las Colonias,Franck,FIBRA OPTICA,82070070,1386.0
SANTA FE,Las Colonias,Franck,WIRELESS,82070070,101.0
SANTA FE,Las Colonias,Grutly,ADSL,82070080,93.0
SANTA FE,Las Colonias,Grutly,WIRELESS,82070080,21.0
SANTA FE,Las Colonias,Hipatia,WIRELESS,82070090,53.0
SANTA FE,Las Colonias,Humboldt,ADSL,82070100,200.0
SANTA FE,Las Colonias,Humboldt,FIBRA OPTICA,82070100,24.0
SANTA FE,Las Colonias,Humboldt,Otros,82070100,2.0
SANTA FE,Las Colonias,Humboldt,WIRELESS,82070100,195.0
SANTA FE,Las Colonias,La Pelada,FIBRA OPTICA,82070120,106.0
SANTA FE,Las Colonias,La Pelada,WIRELESS,82070120,96.0
SANTA FE,Las Colonias,Las Tunas,ADSL,82070130,3.0
SANTA FE,Las Colonias,Las Tunas,FIBRA OPTICA,82070130,108.0
SANTA FE,Las Colonias,Las Tunas,SATELITAL,82070130,1.0
SANTA FE,Las Colonias,María Luisa,WIRELESS,82070140,167.0
SANTA FE,Las Colonias,Matilde,ADSL,82070150,85.0
SANTA FE,Las Colonias,Matilde,WIRELESS,82070150,68.0
SANTA FE,Las Colonias,Nuevo Torino,ADSL,82070160,78.0
SANTA FE,Las Colonias,Nuevo Torino,Otros,82070160,72.0
SANTA FE,Las Colonias,Nuevo Torino,WIRELESS,82070160,5.0
SANTA FE,Las Colonias,OTROS,WIRELESS,Sin Datos,16.0
SANTA FE,Las Colonias,Pilar,ADSL,82070170,112.0
SANTA FE,Las Colonias,Pilar,FIBRA OPTICA,82070170,10.0
SANTA FE,Las Colonias,Pilar,WIRELESS,82070170,2.0
SANTA FE,Las Colonias,Progreso,WIRELESS,82070190,617.0
SANTA FE,Las Colonias,Providencia,WIRELESS,82070200,136.0
SANTA FE,Las Colonias,Sa Pereyra,ADSL,82070210,54.0
SANTA FE,Las Colonias,Sa Pereyra,WIRELESS,82070210,3.0
SANTA FE,Las Colonias,San Agustín,WIRELESS,82070220,83.0
SANTA FE,Las Colonias,San Carlos Centro,ADSL,82070230,255.0
SANTA FE,Las Colonias,San Carlos Centro,CABLEMODEM,82070230,3997.0
SANTA FE,Las Colonias,San Carlos Centro,FIBRA OPTICA,82070230,9.0
SANTA FE,Las Colonias,San Carlos Centro,WIRELESS,82070230,33.0
SANTA FE,Las Colonias,San Carlos Norte,CABLEMODEM,82070240,269.0
SANTA FE,Las Colonias,San Carlos Norte,FIBRA OPTICA,82070240,1.0
SANTA FE,Las Colonias,San Carlos Norte,WIRELESS,82070240,142.0
SANTA FE,Las Colonias,San Carlos Sud,ADSL,82070250,30.0
SANTA FE,Las Colonias,San Carlos Sud,CABLEMODEM,82070250,663.0
SANTA FE,Las Colonias,San Carlos Sud,FIBRA OPTICA,82070250,2.0
SANTA FE,Las Colonias,San Carlos Sud,WIRELESS,82070250,6.0
SANTA FE,Las Colonias,San Jerónimo del Sauce,FIBRA OPTICA,82070260,119.0
SANTA FE,Las Colonias,San Jerónimo del Sauce,WIRELESS,82070260,0.0
SANTA FE,Las Colonias,San Jerónimo Norte,ADSL,82070270,114.0
SANTA FE,Las Colonias,San Jerónimo Norte,FIBRA OPTICA,82070270,1622.0
SANTA FE,Las Colonias,San Jerónimo Norte,WIRELESS,82070270,261.0
SANTA FE,Las Colonias,Santa Clara de Buena Vista,CABLEMODEM,82070290,758.0
SANTA FE,Las Colonias,Santo Domingo,WIRELESS,82070300,270.0
SANTA FE,Las Colonias,Sarmiento,ADSL,82070310,135.0
SANTA FE,Las Colonias,SARMIENTO,Otros,82070310,130.0
SANTA FE,Las Colonias,Sarmiento,WIRELESS,82070310,159.0
SANTA FE,OTROS,Otros,Otros,Sin Datos,2581.0
SANTA FE,Rosario,Acebal,ADSL,82084010,16.0
SANTA FE,Rosario,Acebal,CABLEMODEM,82084010,989.0
SANTA FE,Rosario,Acebal,FIBRA OPTICA,82084010,720.0
SANTA FE,Rosario,Acebal,WIRELESS,82084010,140.0
SANTA FE,Rosario,Albarellos,WIRELESS,82084020,20.0
SANTA FE,Rosario,Álvarez,ADSL,82084030,3.0
SANTA FE,Rosario,Álvarez,CABLEMODEM,82084030,1393.0
SANTA FE,Rosario,Álvarez,FIBRA OPTICA,82084030,2.0
SANTA FE,Rosario,Álvarez,Otros,82084030,134.0
SANTA FE,Rosario,Alvear,ADSL,82084040,0.0
SANTA FE,Rosario,Alvear,CABLEMODEM,82084040,3283.0
SANTA FE,Rosario,Alvear,FIBRA OPTICA,82084040,1385.0
SANTA FE,Rosario,Alvear,WIRELESS,82084040,20.0
SANTA FE,Rosario,Arminda,CABLEMODEM,82084060,86.0
SANTA FE,Rosario,Arminda,Otros,82084060,40.0
SANTA FE,Rosario,Arroyo Seco,ADSL,82084070,459.0
SANTA FE,Rosario,Arroyo Seco,CABLEMODEM,82084070,4012.0
SANTA FE,Rosario,Arroyo Seco,FIBRA OPTICA,82084070,1559.0
SANTA FE,Rosario,Arroyo Seco,WIRELESS,82084070,14.0
SANTA FE,Rosario,Carmen del Sauce,FIBRA OPTICA,82084080,208.0
SANTA FE,Rosario,Carmen del Sauce,WIRELESS,82084080,22.0
SANTA FE,Rosario,Coronel Bogado,ADSL,82084090,415.0
SANTA FE,Rosario,Coronel Bogado,FIBRA OPTICA,82084090,178.0
SANTA FE,Rosario,Coronel Rodolfo S. Domínguez,CABLEMODEM,82084100,318.0
SANTA FE,Rosario,Cuatro Esquinas,FIBRA OPTICA,82084110,61.0
SANTA FE,Rosario,El Caramelo,ADSL,82084120,71.0
SANTA FE,Rosario,El Caramelo,FIBRA OPTICA,82084120,609.0
SANTA FE,Rosario,Fighiera,ADSL,82084130,160.0
SANTA FE,Rosario,Fighiera,WIRELESS,82084130,258.0
SANTA FE,Rosario,Funes,ADSL,82084140,1970.0
SANTA FE,Rosario,Funes,CABLEMODEM,82084140,6183.0
SANTA FE,Rosario,Funes,DIAL UP,82084140,1.0
SANTA FE,Rosario,Funes,FIBRA OPTICA,82084140,6928.0
SANTA FE,Rosario,Funes,SATELITAL,82084140,1.0
SANTA FE,Rosario,Funes,WIRELESS,82084140,240.0
SANTA FE,Rosario,General Lagos,ADSL,82084150,400.0
SANTA FE,Rosario,General Lagos,FIBRA OPTICA,82084150,1.0
SANTA FE,Rosario,General Lagos,Otros,82084150,1.0
SANTA FE,Rosario,General Lagos,WIRELESS,82084150,141.0
SANTA FE,Rosario,Granadero Baigorria,CABLEMODEM,82084160,3169.0
SANTA FE,Rosario,Granadero Baigorria,FIBRA OPTICA,82084160,1202.0
SANTA FE,Rosario,Granadero Baigorria,Otros,82084160,2.0
SANTA FE,Rosario,Granadero Baigorria,WIRELESS,82084160,676.0
SANTA FE,Rosario,Ibarlucea,CABLEMODEM,82084170,785.0
SANTA FE,Rosario,Ibarlucea,FIBRA OPTICA,82084170,982.0
SANTA FE,Rosario,Ibarlucea,WIRELESS,82084170,412.0
SANTA FE,Rosario,Kilómetro 101,SATELITAL,82084180,1.0
SANTA FE,Rosario,Pérez,ADSL,82084210,331.0
SANTA FE,Rosario,Pérez,FIBRA OPTICA,82084210,115.0
SANTA FE,Rosario,Pérez,SATELITAL,82084210,4.0
SANTA FE,Rosario,Pérez,WIRELESS,82084210,6.0
SANTA FE,Rosario,Piñero (Est. Erasto),CABLEMODEM,82084220,181.0
SANTA FE,Rosario,Piñero (Est. Erasto),FIBRA OPTICA,82084220,1.0
SANTA FE,Rosario,Piñero (Est. Erasto),Otros,82084220,55.0
SANTA FE,Rosario,Pueblo Esther,ADSL,82084230,2686.0
SANTA FE,Rosario,Pueblo Esther,FIBRA OPTICA,82084230,1.0
SANTA FE,Rosario,Pueblo Esther,SATELITAL,82084230,1.0
SANTA FE,Rosario,Pueblo Muñoz (Est. Bernard),CABLEMODEM,82084240,118.0
SANTA FE,Rosario,Pueblo Muñoz (Est. Bernard),Otros,82084240,54.0
SANTA FE,Rosario,Pueblo Uranga,ADSL,82084250,10.0
SANTA FE,Rosario,Pueblo Uranga,FIBRA OPTICA,82084250,203.0
SANTA FE,Rosario,Pueblo Uranga,WIRELESS,82084250,52.0
SANTA FE,Rosario,Puerto Arroyo Seco,Otros,82084260,25.0
SANTA FE,Rosario,Rosario,ADSL,82084270,7266.0
SANTA FE,Rosario,Rosario,CABLEMODEM,82084270,160220.0
SANTA FE,Rosario,Rosario,DIAL UP,82084270,71.0
SANTA FE,Rosario,Rosario,FIBRA OPTICA,82084270,195516.0
SANTA FE,Rosario,Rosario,OTROS,82084270,152.0
SANTA FE,Rosario,Rosario,SATELITAL,82084270,2.0
SANTA FE,Rosario,Rosario,WIRELESS,82084270,5218.0
SANTA FE,Rosario,Soldini,ADSL,82084280,45.0
SANTA FE,Rosario,Soldini,CABLEMODEM,82084280,780.0
SANTA FE,Rosario,Soldini,Otros,82084280,86.0
SANTA FE,Rosario,Villa Amelia,ADSL,82084290,172.0
SANTA FE,Rosario,Villa Amelia,CABLEMODEM,82084290,109.0
SANTA FE,Rosario,Villa Amelia,FIBRA OPTICA,82084290,2.0
SANTA FE,Rosario,Villa Amelia,WIRELESS,82084290,2.0
SANTA FE,Rosario,Villa del Plata,FIBRA OPTICA,82084300,290.0
SANTA FE,Rosario,Villa del Plata,Otros,82084300,101.0
SANTA FE,Rosario,Villa Gobernador Gálvez,ADSL,82084310,9067.0
SANTA FE,Rosario,Villa Gobernador Gálvez,CABLEMODEM,82084310,17.0
SANTA FE,Rosario,Villa Gobernador Gálvez,FIBRA OPTICA,82084310,9.0
SANTA FE,Rosario,Villa Gobernador Gálvez,WIRELESS,82084310,39.0
SANTA FE,Rosario,Zavalla,ADSL,82084320,124.0
SANTA FE,Rosario,Zavalla,CABLEMODEM,82084320,1.0
SANTA FE,San Cristóbal,Aguará Grande,SATELITAL,82091010,1.0
SANTA FE,San Cristóbal,Aguará Grande,WIRELESS,82091010,2.0
SANTA FE,San Cristóbal,Ambrosetti,SATELITAL,82091020,1.0
SANTA FE,San Cristóbal,Ambrosetti,WIRELESS,82091020,84.0
SANTA FE,San Cristóbal,Arrufo,ADSL,82091030,140.0
SANTA FE,San Cristóbal,Arrufo,CABLEMODEM,82091030,166.0
SANTA FE,San Cristóbal,Arrufo,FIBRA OPTICA,82091030,137.0
SANTA FE,San Cristóbal,Balneario La Verde,SATELITAL,82091040,1.0
SANTA FE,San Cristóbal,Capivara,SATELITAL,82091050,1.0
SANTA FE,San Cristóbal,Ceres,ADSL,82091060,672.0
SANTA FE,San Cristóbal,Ceres,CABLEMODEM,82091060,1939.0
SANTA FE,San Cristóbal,Ceres,WIRELESS,82091060,610.0
SANTA FE,San Cristóbal,Colonia Ana,WIRELESS,82091070,6.0
SANTA FE,San Cristóbal,Colonia Bossi,ADSL,82091080,56.0
SANTA FE,San Cristóbal,Colonia Bossi,FIBRA OPTICA,82091080,78.0
SANTA FE,San Cristóbal,Colonia Bossi,WIRELESS,82091080,111.0
SANTA FE,San Cristóbal,Colonia Rosa,WIRELESS,82091090,12.0
SANTA FE,San Cristóbal,Curupaity,WIRELESS,82091110,15.0
SANTA FE,San Cristóbal,Hersilia,CABLEMODEM,82091120,210.0
SANTA FE,San Cristóbal,Hersilia,FIBRA OPTICA,82091120,34.0
SANTA FE,San Cristóbal,Hersilia,WIRELESS,82091120,370.0
SANTA FE,San Cristóbal,Huanqueros,WIRELESS,82091130,33.0
SANTA FE,San Cristóbal,La Cabral,Otros,82091140,1.0
SANTA FE,San Cristóbal,La Cabral,SATELITAL,82091140,1.0
SANTA FE,San Cristóbal,La Cabral,WIRELESS,82091140,2.0
SANTA FE,San Cristóbal,La Rubia,CABLEMODEM,82091150,31.0
SANTA FE,San Cristóbal,La Rubia,WIRELESS,82091150,12.0
SANTA FE,San Cristóbal,Las Palmeras,WIRELESS,82091170,97.0
SANTA FE,San Cristóbal,Moisés Ville,ADSL,82091180,86.0
SANTA FE,San Cristóbal,Moisés Ville,CABLEMODEM,82091180,352.0
SANTA FE,San Cristóbal,Moisés Ville,FIBRA OPTICA,82091180,240.0
SANTA FE,San Cristóbal,Moisés Ville,WIRELESS,82091180,1.0
SANTA FE,San Cristóbal,Monigotes,FIBRA OPTICA,82091190,48.0
SANTA FE,San Cristóbal,Monigotes,WIRELESS,82091190,12.0
SANTA FE,San Cristóbal,Ñanducita,WIRELESS,82091200,37.0
SANTA FE,San Cristóbal,OTROS,WIRELESS,Sin Datos,8.0
SANTA FE,San Cristóbal,Palacios,ADSL,82091210,2.0
SANTA FE,San Cristóbal,Palacios,FIBRA OPTICA,82091210,36.0
SANTA FE,San Cristóbal,Palacios,WIRELESS,82091210,39.0
SANTA FE,San Cristóbal,San Cristóbal,ADSL,82091220,511.0
SANTA FE,San Cristóbal,San Cristóbal,CABLEMODEM,82091220,815.0
SANTA FE,San Cristóbal,San Cristóbal,FIBRA OPTICA,82091220,1547.0
SANTA FE,San Cristóbal,San Cristóbal,SATELITAL,82091220,1.0
SANTA FE,San Cristóbal,San Cristóbal,WIRELESS,82091220,458.0
SANTA FE,San Cristóbal,San Guillermo,ADSL,82091230,887.0
SANTA FE,San Cristóbal,San Guillermo,CABLEMODEM,82091230,1478.0
SANTA FE,San Cristóbal,San Guillermo,FIBRA OPTICA,82091230,224.0
SANTA FE,San Cristóbal,San Guillermo,WIRELESS,82091230,248.0
SANTA FE,San Cristóbal,Santurce,WIRELESS,82091240,34.0
SANTA FE,San Cristóbal,Soledad,WIRELESS,82091250,201.0
SANTA FE,San Cristóbal,Suardi,FIBRA OPTICA,82091260,1560.0
SANTA FE,San Cristóbal,Villa Saralegui,Otros,82091270,3.0
SANTA FE,San Cristóbal,Villa Saralegui,WIRELESS,82091270,52.0
SANTA FE,San Javier,Alejandra,SATELITAL,82098010,1.0
SANTA FE,San Javier,Alejandra,WIRELESS,82098010,453.0
SANTA FE,San Javier,Cacique Ariacaiquín,WIRELESS,82098020,56.0
SANTA FE,San Javier,Colonia Durán,SATELITAL,82098030,1.0
SANTA FE,San Javier,La Brava,WIRELESS,82098040,20.0
SANTA FE,San Javier,Romang,CABLEMODEM,82098050,801.0
SANTA FE,San Javier,Romang,FIBRA OPTICA,82098050,2.0
SANTA FE,San Javier,Romang,Otros,82098050,195.0
SANTA FE,San Javier,Romang,WIRELESS,82098050,369.0
SANTA FE,San Javier,San Javier,CABLEMODEM,82098060,826.0
SANTA FE,San Javier,San Javier,FIBRA OPTICA,82098060,96.0
SANTA FE,San Javier,San Javier,WIRELESS,82098060,194.0
SANTA FE,San Jerónimo,Arocena,CABLEMODEM,82105010,202.0
SANTA FE,San Jerónimo,Arocena,Otros,82105010,400.0
SANTA FE,San Jerónimo,Barrancas,ADSL,82105030,1356.0
SANTA FE,San Jerónimo,Barrio Caima,WIRELESS,82105040,23.0
SANTA FE,San Jerónimo,Bernardo de Irigoyen (Est. Irigoyen),FIBRA OPTICA,82105060,262.0
SANTA FE,San Jerónimo,Centeno,ADSL,82105080,810.0
SANTA FE,San Jerónimo,Centeno,FIBRA OPTICA,82105080,94.0
SANTA FE,San Jerónimo,Coronda,ADSL,82105090,388.0
SANTA FE,San Jerónimo,Coronda,CABLEMODEM,82105090,0.0
SANTA FE,San Jerónimo,Coronda,FIBRA OPTICA,82105090,3563.0
SANTA FE,San Jerónimo,Coronda,Otros,82105090,215.0
SANTA FE,San Jerónimo,Coronda,WIRELESS,82105090,675.0
SANTA FE,San Jerónimo,Desvío Arijón,ADSL,82105100,123.0
SANTA FE,San Jerónimo,Desvío Arijón,WIRELESS,82105100,40.0
SANTA FE,San Jerónimo,Díaz,ADSL,82105110,185.0
SANTA FE,San Jerónimo,Díaz,FIBRA OPTICA,82105110,313.0
SANTA FE,San Jerónimo,Díaz,WIRELESS,82105110,19.0
SANTA FE,San Jerónimo,Gaboto,Otros,82105120,201.0
SANTA FE,San Jerónimo,Gaboto,WIRELESS,82105120,240.0
SANTA FE,San Jerónimo,Gálvez,ADSL,82105130,3242.0
SANTA FE,San Jerónimo,Gálvez,FIBRA OPTICA,82105130,4304.0
SANTA FE,San Jerónimo,Gálvez,Otros,82105130,59.0
SANTA FE,San Jerónimo,Gálvez,WIRELESS,82105130,20.0
SANTA FE,San Jerónimo,Gessler,ADSL,82105140,81.0
SANTA FE,San Jerónimo,Gessler,FIBRA OPTICA,82105140,105.0
SANTA FE,San Jerónimo,Gessler,WIRELESS,82105140,46.0
SANTA FE,San Jerónimo,Irigoyen,CABLEMODEM,82105150,99.0
SANTA FE,San Jerónimo,Irigoyen,WIRELESS,82105150,246.0
SANTA FE,San Jerónimo,Larrechea,WIRELESS,82105160,25.0
SANTA FE,San Jerónimo,Loma Alta,ADSL,82105170,15.0
SANTA FE,San Jerónimo,Loma Alta,FIBRA OPTICA,82105170,31.0
SANTA FE,San Jerónimo,López (Est. San Martín de Tours),ADSL,82105180,13.0
SANTA FE,San Jerónimo,López (Est. San Martín de Tours),CABLEMODEM,82105180,332.0
SANTA FE,San Jerónimo,Maciel,ADSL,82105190,373.0
SANTA FE,San Jerónimo,Maciel,CABLEMODEM,82105190,782.0
SANTA FE,San Jerónimo,Maciel,Otros,82105190,136.0
SANTA FE,San Jerónimo,Maciel,WIRELESS,82105190,1.0
SANTA FE,San Jerónimo,Monje,FIBRA OPTICA,82105200,791.0
SANTA FE,San Jerónimo,San Eugenio,CABLEMODEM,82105220,23.0
SANTA FE,San Jerónimo,San Fabián,ADSL,82105230,55.0
SANTA FE,San Jerónimo,San Fabián,CABLEMODEM,82105230,115.0
SANTA FE,San Jerónimo,San Fabián,WIRELESS,82105230,67.0
SANTA FE,San Jerónimo,San Genaro,ADSL,82105240,278.0
SANTA FE,San Jerónimo,San Genaro,FIBRA OPTICA,82105240,1124.0
SANTA FE,San Jerónimo,San Genaro,WIRELESS,82105240,57.0
SANTA FE,San Jerónimo,San Genaro Norte,ADSL,82105250,614.0
SANTA FE,San Jerónimo,San Genaro Norte,FIBRA OPTICA,82105250,805.0
SANTA FE,San Jerónimo,San Genaro Norte,WIRELESS,82105250,46.0
SANTA FE,San Justo,Angeloni,WIRELESS,82112010,24.0
SANTA FE,San Justo,Cayastacito,WIRELESS,82112020,71.0
SANTA FE,San Justo,Colonia Dolores,WIRELESS,82112030,22.0
SANTA FE,San Justo,Esther,WIRELESS,82112040,11.0
SANTA FE,San Justo,Gobernador Crespo,ADSL,82112050,119.0
SANTA FE,San Justo,Gobernador Crespo,CABLEMODEM,82112050,1110.0
SANTA FE,San Justo,Gobernador Crespo,WIRELESS,82112050,257.0
SANTA FE,San Justo,La Criolla (Est. Cañadita),ADSL,82112060,246.0
SANTA FE,San Justo,La Criolla (Est. Cañadita),CABLEMODEM,82112060,342.0
SANTA FE,San Justo,La Criolla (Est. Cañadita),WIRELESS,82112060,31.0
SANTA FE,San Justo,La Penca y Caraguatá,WIRELESS,82112070,26.0
SANTA FE,San Justo,Marcelino Escalada,ADSL,82112080,87.0
SANTA FE,San Justo,Marcelino Escalada,CABLEMODEM,82112080,57.0
SANTA FE,San Justo,Marcelino Escalada,WIRELESS,82112080,130.0
SANTA FE,San Justo,Naré,WIRELESS,82112090,13.0
SANTA FE,San Justo,OTROS,SATELITAL,Sin Datos,28.0
SANTA FE,San Justo,Pedro Gómez Cello,Otros,82112100,0.0
SANTA FE,San Justo,Pedro Gómez Cello,WIRELESS,82112100,92.0
SANTA FE,San Justo,Ramayón,WIRELESS,82112110,162.0
SANTA FE,San Justo,San Bernardo,WIRELESS,82112120,7.0
SANTA FE,San Justo,San Justo,ADSL,82112130,181.0
SANTA FE,San Justo,San Justo,CABLEMODEM,82112130,8.0
SANTA FE,San Justo,San Justo,FIBRA OPTICA,82112130,8199.0
SANTA FE,San Justo,San Justo,Otros,82112130,550.0
SANTA FE,San Justo,San Justo,WIRELESS,82112130,52.0
SANTA FE,San Justo,San Martín Norte,WIRELESS,82112140,35.0
SANTA FE,San Justo,Silva (Est. Abipones),WIRELESS,82112150,25.0
SANTA FE,San Justo,Vera y Pintado (Est. Guaraníes),ADSL,82112160,12.0
SANTA FE,San Justo,Vera y Pintado (Est. Guaraníes),CABLEMODEM,82112160,47.0
SANTA FE,San Justo,Vera y Pintado (Est. Guaraníes),FIBRA OPTICA,82112160,190.0
SANTA FE,San Justo,Vera y Pintado (Est. Guaraníes),Otros,82112160,67.0
SANTA FE,San Justo,Vera y Pintado (Est. Guaraníes),WIRELESS,82112160,140.0
SANTA FE,San Justo,Videla,ADSL,82112170,106.0
SANTA FE,San Justo,Videla,FIBRA OPTICA,82112170,312.0
SANTA FE,San Justo,Videla,WIRELESS,82112170,33.0
SANTA FE,San Lorenzo,Aldao,CABLEMODEM,82119010,524.0
SANTA FE,San Lorenzo,Capitán Bermúdez,ADSL,82119020,2357.0
SANTA FE,San Lorenzo,Capitán Bermúdez,CABLEMODEM,82119020,1257.0
SANTA FE,San Lorenzo,Capitán Bermúdez,DIAL UP,82119020,1.0
SANTA FE,San Lorenzo,Capitán Bermúdez,FIBRA OPTICA,82119020,3343.0
SANTA FE,San Lorenzo,Carcarañá,ADSL,82119030,372.0
SANTA FE,San Lorenzo,Carcarañá,CABLEMODEM,82119030,1.0
SANTA FE,San Lorenzo,Carcarañá,WIRELESS,82119030,23.0
SANTA FE,San Lorenzo,Coronel Arnold,FIBRA OPTICA,82119040,245.0
SANTA FE,San Lorenzo,Fray Luis Beltrán,ADSL,82119050,1485.0
SANTA FE,San Lorenzo,Fray Luis Beltrán,CABLEMODEM,82119050,24.0
SANTA FE,San Lorenzo,Fray Luis Beltrán,FIBRA OPTICA,82119050,1012.0
SANTA FE,San Lorenzo,Fuentes,FIBRA OPTICA,82119060,920.0
SANTA FE,San Lorenzo,Fuentes,WIRELESS,82119060,20.0
SANTA FE,San Lorenzo,Luis Palacios (Est. La Salada),CABLEMODEM,82119070,552.0
SANTA FE,San Lorenzo,Luis Palacios (Est. La Salada),WIRELESS,82119070,47.0
SANTA FE,San Lorenzo,Puerto General San Martín,FIBRA OPTICA,82119080,2602.0
SANTA FE,San Lorenzo,Puerto General San Martín,Otros,82119080,215.0
SANTA FE,San Lorenzo,Puerto General San Martín,SATELITAL,82119080,2.0
SANTA FE,San Lorenzo,Puerto General San Martín,WIRELESS,82119080,16.0
SANTA FE,San Lorenzo,Pujato,ADSL,82119090,876.0
SANTA FE,San Lorenzo,Pujato,Otros,82119090,15.0
SANTA FE,San Lorenzo,Pujato,WIRELESS,82119090,103.0
SANTA FE,San Lorenzo,Ricardone,ADSL,82119100,331.0
SANTA FE,San Lorenzo,Ricardone,CABLEMODEM,82119100,1128.0
SANTA FE,San Lorenzo,Ricardone,SATELITAL,82119100,1.0
SANTA FE,San Lorenzo,Ricardone,WIRELESS,82119100,22.0
SANTA FE,San Lorenzo,Roldán,ADSL,82119110,1508.0
SANTA FE,San Lorenzo,Roldán,CABLEMODEM,82119110,1962.0
SANTA FE,San Lorenzo,Roldán,FIBRA OPTICA,82119110,3105.0
SANTA FE,San Lorenzo,Roldán,Otros,82119110,2.0
SANTA FE,San Lorenzo,Roldán,WIRELESS,82119110,508.0
SANTA FE,San Lorenzo,San Jerónimo Sud,ADSL,82119120,102.0
SANTA FE,San Lorenzo,San Jerónimo Sud,CABLEMODEM,82119120,1068.0
SANTA FE,San Lorenzo,San Jerónimo Sud,FIBRA OPTICA,82119120,2.0
SANTA FE,San Lorenzo,San Lorenzo,ADSL,82119130,748.0
SANTA FE,San Lorenzo,San Lorenzo,CABLEMODEM,82119130,5343.0
SANTA FE,San Lorenzo,San Lorenzo,FIBRA OPTICA,82119130,1024.0
SANTA FE,San Lorenzo,San Lorenzo,WIRELESS,82119130,50.0
SANTA FE,San Lorenzo,Timbúes,ADSL,82119140,141.0
SANTA FE,San Lorenzo,Timbúes,FIBRA OPTICA,82119140,1207.0
SANTA FE,San Lorenzo,Timbúes,Otros,82119140,134.0
SANTA FE,San Lorenzo,Timbúes,SATELITAL,82119140,1.0
SANTA FE,San Lorenzo,Timbúes,WIRELESS,82119140,79.0
SANTA FE,San Lorenzo,Villa Elvira,WIRELESS,82119150,30.0
SANTA FE,San Lorenzo,Villa Mugueta,CABLEMODEM,82119160,1.0
SANTA FE,San Lorenzo,Villa Mugueta,SATELITAL,82119160,1.0
SANTA FE,San Lorenzo,Villa Mugueta,WIRELESS,82119160,29.0
SANTA FE,San Martín,Cañada Rosquín,CABLEMODEM,82126010,1518.0
SANTA FE,San Martín,Cañada Rosquín,FIBRA OPTICA,82126010,83.0
SANTA FE,San Martín,Cañada Rosquín,WIRELESS,82126010,47.0
SANTA FE,San Martín,Carlos Pellegrini,ADSL,82126020,269.0
SANTA FE,San Martín,Carlos Pellegrini,CABLEMODEM,82126020,997.0
SANTA FE,San Martín,Carlos Pellegrini,FIBRA OPTICA,82126020,615.0
SANTA FE,San Martín,Carlos Pellegrini,WIRELESS,82126020,61.0
SANTA FE,San Martín,Casas,CABLEMODEM,82126030,11.0
SANTA FE,San Martín,Casas,WIRELESS,82126030,8.0
SANTA FE,San Martín,Castelar,FIBRA OPTICA,82126040,30.0
SANTA FE,San Martín,Colonia Belgrano,CABLEMODEM,82126050,86.0
SANTA FE,San Martín,Colonia Belgrano,FIBRA OPTICA,82126050,278.0
SANTA FE,San Martín,Colonia Belgrano,Otros,82126050,250.0
SANTA FE,San Martín,El Trébol,ADSL,82126070,518.0
SANTA FE,San Martín,El Trébol,CABLEMODEM,82126070,1539.0
SANTA FE,San Martín,El Trébol,FIBRA OPTICA,82126070,1476.0
SANTA FE,San Martín,El Trébol,WIRELESS,82126070,4.0
SANTA FE,San Martín,Landeta,ADSL,82126080,198.0
SANTA FE,San Martín,Landeta,CABLEMODEM,82126080,217.0
SANTA FE,San Martín,Las Bandurrias,CABLEMODEM,82126090,8.0
SANTA FE,San Martín,Las Bandurrias,Otros,82126090,2.0
SANTA FE,San Martín,Las Bandurrias,WIRELESS,82126090,3.0
SANTA FE,San Martín,Las Petacas,Otros,82126100,0.0
SANTA FE,San Martín,Los Cardos,ADSL,82126110,60.0
SANTA FE,San Martín,Los Cardos,CABLEMODEM,82126110,236.0
SANTA FE,San Martín,Los Cardos,FIBRA OPTICA,82126110,15.0
SANTA FE,San Martín,Los Cardos,SATELITAL,82126110,1.0
SANTA FE,San Martín,María Susana,ADSL,82126120,341.0
SANTA FE,San Martín,María Susana,FIBRA OPTICA,82126120,827.0
SANTA FE,San Martín,María Susana,Otros,82126120,3.0
SANTA FE,San Martín,María Susana,WIRELESS,82126120,42.0
SANTA FE,San Martín,Piamonte,CABLEMODEM,82126130,1270.0
SANTA FE,San Martín,San Jorge,ADSL,82126140,1352.0
SANTA FE,San Martín,San Jorge,CABLEMODEM,82126140,980.0
SANTA FE,San Martín,San Jorge,FIBRA OPTICA,82126140,1829.0
SANTA FE,San Martín,San Jorge,SATELITAL,82126140,1.0
SANTA FE,San Martín,San Jorge,WIRELESS,82126140,183.0
SANTA FE,San Martín,San Martín de las Escobas,ADSL,82126150,795.0
SANTA FE,San Martín,San Martín de las Escobas,CABLEMODEM,82126150,936.0
SANTA FE,San Martín,San Martín de las Escobas,WIRELESS,82126150,108.0
SANTA FE,San Martín,Sastre,ADSL,82126160,184.0
SANTA FE,San Martín,Sastre,FIBRA OPTICA,82126160,580.0
SANTA FE,San Martín,Sastre,WIRELESS,82126160,145.0
SANTA FE,Vera,Calchaquí,ADSL,82133010,332.0
